,Day,Month,Year,Hour,Demand (kWh)
11786,30,Aug,2019,22,20.98477854618048
11787,30,Aug,2019,23,14.125606444742862
11788,31,Aug,2019,0,4.324134328358211
11789,31,Aug,2019,1,0.01276923076923077
11790,31,Aug,2019,2,0.38307692307692287
11791,31,Aug,2019,3,0.38307692307692287
11792,31,Aug,2019,4,0.13407692307692315
11793,31,Aug,2019,5,0.0
11794,31,Aug,2019,6,0.0
11795,31,Aug,2019,7,0.0
11796,31,Aug,2019,8,0.0
11797,31,Aug,2019,9,0.0
11798,31,Aug,2019,10,5.923604113110539
11799,31,Aug,2019,11,6.235372750642672
11800,31,Aug,2019,12,6.235372750642672
11801,31,Aug,2019,13,6.235372750642672
11802,31,Aug,2019,14,6.235372750642672
11803,31,Aug,2019,15,6.235372750642672
11804,31,Aug,2019,16,4.156352646496605
11805,31,Aug,2019,17,5.9095807550383155
11806,31,Aug,2019,18,9.79703415649541
11807,31,Aug,2019,19,10.723162361623618
11808,31,Aug,2019,20,7.176162361623618
11809,31,Aug,2019,21,8.156371316847498
11810,31,Aug,2019,22,3.995405848983866
11811,31,Aug,2019,23,3.5543283582089584
11812,1,Sep,2019,0,4.648854838709674
11813,1,Sep,2019,1,2.0541451612903217
11814,1,Sep,2019,2,0.0
11815,1,Sep,2019,3,3.7943426294820686
11816,1,Sep,2019,4,6.152988047808759
11817,1,Sep,2019,5,6.152988047808759
11818,1,Sep,2019,6,6.152988047808759
11819,1,Sep,2019,7,3.4866932270916307
11820,1,Sep,2019,8,0.0
11821,1,Sep,2019,9,0.0
11822,1,Sep,2019,10,0.0
11823,1,Sep,2019,11,0.0
11824,1,Sep,2019,12,0.0
11825,1,Sep,2019,13,0.0
11826,1,Sep,2019,14,0.0
11827,1,Sep,2019,15,0.0
11828,1,Sep,2019,16,0.0
11829,1,Sep,2019,17,0.0996
11830,1,Sep,2019,18,3.0576193548387107
11831,1,Sep,2019,19,1.9627806451612906
11832,1,Sep,2019,20,3.2720000000000007
11833,1,Sep,2019,21,4.888897196261686
11834,1,Sep,2019,22,6.376822429906552
11835,1,Sep,2019,23,0.1062803738317757
11836,2,Sep,2019,0,17.7399359131801
11837,2,Sep,2019,1,3.265026049066972
11838,2,Sep,2019,2,5.154936613272307
11839,2,Sep,2019,3,6.152814645308918
11840,2,Sep,2019,4,6.095684210526309
11841,2,Sep,2019,5,5.384521052631573
11842,2,Sep,2019,6,0.0
11843,2,Sep,2019,7,1.2545270270270277
11844,2,Sep,2019,8,0.8084729729729727
11845,2,Sep,2019,9,0.0
11846,2,Sep,2019,10,0.0
11847,2,Sep,2019,11,0.0
11848,2,Sep,2019,12,0.0
11849,2,Sep,2019,13,0.0
11850,2,Sep,2019,14,0.0
11851,2,Sep,2019,15,0.0
11852,2,Sep,2019,16,0.0
11853,2,Sep,2019,17,0.6142461873638344
11854,2,Sep,2019,18,5.264967320261443
11855,2,Sep,2019,19,5.264967320261443
11856,2,Sep,2019,20,10.848415203289319
11857,2,Sep,2019,21,26.90505384158128
11858,2,Sep,2019,22,31.225409652315857
11859,2,Sep,2019,23,25.48202199094065
11860,3,Sep,2019,0,12.371622189602974
11861,3,Sep,2019,1,8.232253564493588
11862,3,Sep,2019,2,7.931719446642476
11863,3,Sep,2019,3,3.479776119402988
11864,3,Sep,2019,4,3.247791044776122
11865,3,Sep,2019,5,0.0
11866,3,Sep,2019,6,3.36153350515464
11867,3,Sep,2019,7,5.762628865979377
11868,3,Sep,2019,8,5.762628865979377
11869,3,Sep,2019,9,5.762628865979377
11870,3,Sep,2019,10,5.762628865979377
11871,3,Sep,2019,11,5.762628865979377
11872,3,Sep,2019,12,5.090322164948452
11873,3,Sep,2019,13,0.0
11874,3,Sep,2019,14,0.0
11875,3,Sep,2019,15,1.3258273381294963
11876,3,Sep,2019,16,10.130107255827408
11877,3,Sep,2019,17,38.48118376997986
11878,3,Sep,2019,18,51.78520942296496
11879,3,Sep,2019,19,42.97160212920037
11880,3,Sep,2019,20,26.50539373030903
11881,3,Sep,2019,21,24.896542541004543
11882,3,Sep,2019,22,19.68056482239842
11883,3,Sep,2019,23,14.54340662526779
11884,4,Sep,2019,0,26.445034332849026
11885,4,Sep,2019,1,9.956495810861444
11886,4,Sep,2019,2,0.7182778001341382
11887,4,Sep,2019,3,9.722072916666662
11888,4,Sep,2019,4,11.849731985294113
11889,4,Sep,2019,5,9.13240347240218
11890,4,Sep,2019,6,8.409718644726608
11891,4,Sep,2019,7,6.151321585903079
11892,4,Sep,2019,8,6.151321585903079
11893,4,Sep,2019,9,6.151321585903079
11894,4,Sep,2019,10,6.151321585903079
11895,4,Sep,2019,11,6.151321585903079
11896,4,Sep,2019,12,6.151321585903079
11897,4,Sep,2019,13,0.5126101321585903
11898,4,Sep,2019,14,2.0782755102040826
11899,4,Sep,2019,15,4.796020408163265
11900,4,Sep,2019,16,14.664514539956244
11901,4,Sep,2019,17,30.76890622113272
11902,4,Sep,2019,18,37.01972047380956
11903,4,Sep,2019,19,40.46576677925211
11904,4,Sep,2019,20,50.11296994348991
11905,4,Sep,2019,21,42.57024622102028
11906,4,Sep,2019,22,42.85729664981793
11907,4,Sep,2019,23,28.614008642642688
11908,5,Sep,2019,0,20.52490738879067
11909,5,Sep,2019,1,12.464964544834986
11910,5,Sep,2019,2,9.612188342140508
11911,5,Sep,2019,3,8.838186356737758
11912,5,Sep,2019,4,11.171536304816673
11913,5,Sep,2019,5,6.345891013659239
11914,5,Sep,2019,6,0.0
11915,5,Sep,2019,7,0.0
11916,5,Sep,2019,8,0.0
11917,5,Sep,2019,9,0.0
11918,5,Sep,2019,10,0.0
11919,5,Sep,2019,11,0.0
11920,5,Sep,2019,12,0.0
11921,5,Sep,2019,13,0.0
11922,5,Sep,2019,14,0.0
11923,5,Sep,2019,15,0.3690175438596492
11924,5,Sep,2019,16,10.589059287559595
11925,5,Sep,2019,17,49.115953955143645
11926,5,Sep,2019,18,67.71269302507332
11927,5,Sep,2019,19,57.894350850556
11928,5,Sep,2019,20,45.08405913230411
11929,5,Sep,2019,21,35.12495800810278
11930,5,Sep,2019,22,27.24550808959498
11931,5,Sep,2019,23,19.774841990159313
11932,6,Sep,2019,0,3.8431035917575014
11933,6,Sep,2019,1,4.6667429330531895
11934,6,Sep,2019,2,0.8134821428571433
11935,6,Sep,2019,3,5.71931599897278
11936,6,Sep,2019,4,8.075221879815095
11937,6,Sep,2019,5,6.002272727272721
11938,6,Sep,2019,6,0.500189393939394
11939,6,Sep,2019,7,0.0
11940,6,Sep,2019,8,0.0
11941,6,Sep,2019,9,0.0
11942,6,Sep,2019,10,0.0
11943,6,Sep,2019,11,0.0
11944,6,Sep,2019,12,0.0
11945,6,Sep,2019,13,0.0
11946,6,Sep,2019,14,0.27011400651465794
11947,6,Sep,2019,15,1.947732865310432
11948,6,Sep,2019,16,12.598761208590036
11949,6,Sep,2019,17,44.59781020601339
11950,6,Sep,2019,18,53.55767455898413
11951,6,Sep,2019,19,36.14150273644882
11952,6,Sep,2019,20,21.11777284348111
11953,6,Sep,2019,21,32.03220955985927
11954,6,Sep,2019,22,30.976747707376916
11955,6,Sep,2019,23,11.985345639753408
11956,7,Sep,2019,0,8.364538445563523
11957,7,Sep,2019,1,7.023559922126745
11958,7,Sep,2019,2,6.9397569659442695
11959,7,Sep,2019,3,11.20944638333802
11960,7,Sep,2019,4,8.98135547424711
11961,7,Sep,2019,5,6.6062832817337425
11962,7,Sep,2019,6,1.7737416267942572
11963,7,Sep,2019,7,7.031588516746415
11964,7,Sep,2019,8,7.031588516746415
11965,7,Sep,2019,9,7.031588516746415
11966,7,Sep,2019,10,7.031588516746415
11967,7,Sep,2019,11,7.031588516746415
11968,7,Sep,2019,12,7.031588516746415
11969,7,Sep,2019,13,6.020464114832536
11970,7,Sep,2019,14,0.9648421052631567
11971,7,Sep,2019,15,0.6110666666666665
11972,7,Sep,2019,16,4.7580285039137475
11973,7,Sep,2019,17,8.943229419583513
11974,7,Sep,2019,18,10.044321311475404
11975,7,Sep,2019,19,3.80142076502732
11976,7,Sep,2019,20,0.0
11977,7,Sep,2019,21,5.394654701718909
11978,7,Sep,2019,22,10.616498717965127
11979,7,Sep,2019,23,8.340260493327447
11980,8,Sep,2019,0,5.361500238946005
11981,8,Sep,2019,1,11.392821886577373
11982,8,Sep,2019,2,13.77982188657737
11983,8,Sep,2019,3,11.392821886577373
11984,8,Sep,2019,4,12.64624911728195
11985,8,Sep,2019,5,4.04074652250146
11986,8,Sep,2019,6,0.0
11987,8,Sep,2019,7,0.0
11988,8,Sep,2019,8,0.0
11989,8,Sep,2019,9,0.0
11990,8,Sep,2019,10,0.0
11991,8,Sep,2019,11,0.0
11992,8,Sep,2019,12,0.0
11993,8,Sep,2019,13,0.0
11994,8,Sep,2019,14,0.0
11995,8,Sep,2019,15,0.0
11996,8,Sep,2019,16,0.0
11997,8,Sep,2019,17,0.43761904761904774
11998,8,Sep,2019,18,3.517890604890604
11999,8,Sep,2019,19,6.8225564057564085
12000,8,Sep,2019,20,7.969545848571658
12001,8,Sep,2019,21,6.920712417486614
12002,8,Sep,2019,22,6.021675675675678
12003,8,Sep,2019,23,3.1610384615384572
12004,9,Sep,2019,0,19.722177724482865
12005,9,Sep,2019,1,10.08897806939795
12006,9,Sep,2019,2,6.08426552858906
12007,9,Sep,2019,3,9.77994385026738
12008,9,Sep,2019,4,12.499843325791849
12009,9,Sep,2019,5,6.4112155491567195
12010,9,Sep,2019,6,0.7045524475524476
12011,9,Sep,2019,7,0.0
12012,9,Sep,2019,8,0.0
12013,9,Sep,2019,9,0.0
12014,9,Sep,2019,10,0.0
12015,9,Sep,2019,11,0.0
12016,9,Sep,2019,12,0.0
12017,9,Sep,2019,13,0.0
12018,9,Sep,2019,14,0.4466334841628959
12019,9,Sep,2019,15,1.1165837104072405
12020,9,Sep,2019,16,18.406274896467735
12021,9,Sep,2019,17,50.33534436832739
12022,9,Sep,2019,18,63.828383233249724
12023,9,Sep,2019,19,66.72032507938361
12024,9,Sep,2019,20,58.53158284513658
12025,9,Sep,2019,21,49.882877399429184
12026,9,Sep,2019,22,34.73107990291036
12027,9,Sep,2019,23,30.36793858528702
12028,10,Sep,2019,0,16.09338412192931
12029,10,Sep,2019,1,18.146264596757476
12030,10,Sep,2019,2,21.985663649941294
12031,10,Sep,2019,3,13.18898602318304
12032,10,Sep,2019,4,13.581177963609413
12033,10,Sep,2019,5,12.080835164835161
12034,10,Sep,2019,6,9.008835164835158
12035,10,Sep,2019,7,6.320835164835157
12036,10,Sep,2019,8,6.320835164835157
12037,10,Sep,2019,9,1.685556043956044
12038,10,Sep,2019,10,0.0
12039,10,Sep,2019,11,0.0
12040,10,Sep,2019,12,0.0
12041,10,Sep,2019,13,0.0
12042,10,Sep,2019,14,0.0
12043,10,Sep,2019,15,0.5853333333333334
12044,10,Sep,2019,16,12.46597856681367
12045,10,Sep,2019,17,33.680183644109704
12046,10,Sep,2019,18,47.41516918944439
12047,10,Sep,2019,19,44.047880656182365
12048,10,Sep,2019,20,26.106283194670848
12049,10,Sep,2019,21,24.262782819636268
12050,10,Sep,2019,22,23.26233122456772
12051,10,Sep,2019,23,10.515310357924314
12052,11,Sep,2019,0,11.429611960501768
12053,11,Sep,2019,1,5.5999751829268325
12054,11,Sep,2019,2,1.5829245901639346
12055,11,Sep,2019,3,3.1455737704918
12056,11,Sep,2019,4,2.2019016393442623
12057,11,Sep,2019,5,0.0
12058,11,Sep,2019,6,0.0
12059,11,Sep,2019,7,0.0
12060,11,Sep,2019,8,0.0
12061,11,Sep,2019,9,0.0
12062,11,Sep,2019,10,0.0
12063,11,Sep,2019,11,0.0
12064,11,Sep,2019,12,0.0
12065,11,Sep,2019,13,0.0
12066,11,Sep,2019,14,0.0
12067,11,Sep,2019,15,0.0
12068,11,Sep,2019,16,6.6247475120878425
12069,11,Sep,2019,17,50.92562586349451
12070,11,Sep,2019,18,68.06820382821846
12071,11,Sep,2019,19,66.80963372956155
12072,11,Sep,2019,20,39.5224480867
12073,11,Sep,2019,21,22.68729040800581
12074,11,Sep,2019,22,20.63404870353025
12075,11,Sep,2019,23,11.20938389163953
12076,12,Sep,2019,0,19.70112261146678
12077,12,Sep,2019,1,9.665966304399113
12078,12,Sep,2019,2,4.059271979717813
12079,12,Sep,2019,3,10.687785185185188
12080,12,Sep,2019,4,1.6227160493827162
12081,12,Sep,2019,5,0.0
12082,12,Sep,2019,6,0.0
12083,12,Sep,2019,7,0.0
12084,12,Sep,2019,8,0.0
12085,12,Sep,2019,9,0.0
12086,12,Sep,2019,10,0.0
12087,12,Sep,2019,11,0.0
12088,12,Sep,2019,12,0.0
12089,12,Sep,2019,13,0.0
12090,12,Sep,2019,14,2.6613333333333355
12091,12,Sep,2019,15,4.49696991576414
12092,12,Sep,2019,16,15.486583149231517
12093,12,Sep,2019,17,42.63971710614608
12094,12,Sep,2019,18,55.35605828072701
12095,12,Sep,2019,19,55.55483680490064
12096,12,Sep,2019,20,27.77008942762579
12097,12,Sep,2019,21,31.964063919287096
12098,12,Sep,2019,22,26.459306979443806
12099,12,Sep,2019,23,18.989178953388976
12100,13,Sep,2019,0,7.43047312028723
12101,13,Sep,2019,1,3.949807051793293
12102,13,Sep,2019,2,8.265687419932533
12103,13,Sep,2019,3,3.890181705426357
12104,13,Sep,2019,4,10.814927774391869
12105,13,Sep,2019,5,8.180943507428578
12106,13,Sep,2019,6,1.9313378344586152
12107,13,Sep,2019,7,0.3445090439276487
12108,13,Sep,2019,8,0.0
12109,13,Sep,2019,9,0.0
12110,13,Sep,2019,10,0.0
12111,13,Sep,2019,11,0.0
12112,13,Sep,2019,12,0.0
12113,13,Sep,2019,13,0.0
12114,13,Sep,2019,14,3.351565217391304
12115,13,Sep,2019,15,2.4101681159420294
12116,13,Sep,2019,16,11.126147684568778
12117,13,Sep,2019,17,35.19218919540851
12118,13,Sep,2019,18,52.02642248863066
12119,13,Sep,2019,19,39.159171394673976
12120,13,Sep,2019,20,26.59809491974373
12121,13,Sep,2019,21,24.373870073812032
12122,13,Sep,2019,22,15.46836622131146
12123,13,Sep,2019,23,13.642337230871433
12124,14,Sep,2019,0,10.164377925692234
12125,14,Sep,2019,1,7.085860027477629
12126,14,Sep,2019,2,4.3225982547993045
12127,14,Sep,2019,3,3.5236649214659717
12128,14,Sep,2019,4,5.298387434554976
12129,14,Sep,2019,5,0.0
12130,14,Sep,2019,6,1.223192139737991
12131,14,Sep,2019,7,5.645502183406118
12132,14,Sep,2019,8,5.645502183406118
12133,14,Sep,2019,9,5.645502183406118
12134,14,Sep,2019,10,9.570797114281694
12135,14,Sep,2019,11,11.843336284788606
12136,14,Sep,2019,12,11.843336284788606
12137,14,Sep,2019,13,11.843336284788606
12138,14,Sep,2019,14,8.5501266778017
12139,14,Sep,2019,15,6.197834101382488
12140,14,Sep,2019,16,10.800260571970725
12141,14,Sep,2019,17,5.021273990241257
12142,14,Sep,2019,18,5.0836859344894
12143,14,Sep,2019,19,12.413242499311856
12144,14,Sep,2019,20,11.166777158745262
12145,14,Sep,2019,21,7.701024365259386
12146,14,Sep,2019,22,3.7527667269439444
12147,14,Sep,2019,23,11.562614751260059
12148,15,Sep,2019,0,12.215029740901295
12149,15,Sep,2019,1,10.501928823470106
12150,15,Sep,2019,2,2.322537869316312
12151,15,Sep,2019,3,7.959875836562173
12152,15,Sep,2019,4,9.389812811352087
12153,15,Sep,2019,5,6.9073277814119605
12154,15,Sep,2019,6,3.431848739495795
12155,15,Sep,2019,7,1.3155420168067224
12156,15,Sep,2019,8,0.0
12157,15,Sep,2019,9,0.0
12158,15,Sep,2019,10,0.0
12159,15,Sep,2019,11,0.0
12160,15,Sep,2019,12,0.0
12161,15,Sep,2019,13,0.0
12162,15,Sep,2019,14,0.0
12163,15,Sep,2019,15,0.0
12164,15,Sep,2019,16,0.0
12165,15,Sep,2019,17,3.106415094339621
12166,15,Sep,2019,18,2.773584905660376
12167,15,Sep,2019,19,0.0
12168,15,Sep,2019,20,6.781898901098899
12169,15,Sep,2019,21,7.728991208791204
12170,15,Sep,2019,22,7.940187812733856
12171,15,Sep,2019,23,7.587575958059562
12172,16,Sep,2019,0,17.52611388428601
12173,16,Sep,2019,1,13.990477133718112
12174,16,Sep,2019,2,8.643166814721582
12175,16,Sep,2019,3,4.558934812428068
12176,16,Sep,2019,4,3.386170212765955
12177,16,Sep,2019,5,4.825311550151974
12178,16,Sep,2019,6,3.3485714285714256
12179,16,Sep,2019,7,1.1719999999999993
12180,16,Sep,2019,8,0.0
12181,16,Sep,2019,9,0.0
12182,16,Sep,2019,10,0.0
12183,16,Sep,2019,11,0.0
12184,16,Sep,2019,12,0.0
12185,16,Sep,2019,13,0.0
12186,16,Sep,2019,14,2.681845381526106
12187,16,Sep,2019,15,2.5911546184738974
12188,16,Sep,2019,16,11.654426462012825
12189,16,Sep,2019,17,26.704361959395087
12190,16,Sep,2019,18,36.273031723729844
12191,16,Sep,2019,19,47.52773713334573
12192,16,Sep,2019,20,45.29483569391573
12193,16,Sep,2019,21,31.89442438092503
12194,16,Sep,2019,22,35.350214770916736
12195,16,Sep,2019,23,31.86622203911586
12196,17,Sep,2019,0,17.051403408458803
12197,17,Sep,2019,1,12.466129406979565
12198,17,Sep,2019,2,10.003829516150406
12199,17,Sep,2019,3,7.935176674718469
12200,17,Sep,2019,4,4.107220433436532
12201,17,Sep,2019,5,0.0
12202,17,Sep,2019,6,0.0
12203,17,Sep,2019,7,0.0
12204,17,Sep,2019,8,0.0
12205,17,Sep,2019,9,0.0
12206,17,Sep,2019,10,0.0
12207,17,Sep,2019,11,0.0
12208,17,Sep,2019,12,0.0
12209,17,Sep,2019,13,0.0
12210,17,Sep,2019,14,0.0
12211,17,Sep,2019,15,0.691277037037037
12212,17,Sep,2019,16,14.162911034484658
12213,17,Sep,2019,17,34.15149900738781
12214,17,Sep,2019,18,45.933462905726614
12215,17,Sep,2019,19,29.60108663185902
12216,17,Sep,2019,20,18.75929518096362
12217,17,Sep,2019,21,18.156634885478354
12218,17,Sep,2019,22,13.973182678669914
12219,17,Sep,2019,23,7.617891198649174
12220,18,Sep,2019,0,9.106487438507006
12221,18,Sep,2019,1,4.579828591691999
12222,18,Sep,2019,2,3.74253208375549
12223,18,Sep,2019,3,3.3710638297872357
12224,18,Sep,2019,4,3.033957446808512
12225,18,Sep,2019,5,0.0
12226,18,Sep,2019,6,0.0
12227,18,Sep,2019,7,0.0
12228,18,Sep,2019,8,0.0
12229,18,Sep,2019,9,0.0
12230,18,Sep,2019,10,0.0
12231,18,Sep,2019,11,0.0
12232,18,Sep,2019,12,0.0
12233,18,Sep,2019,13,4.613999999999998
12234,18,Sep,2019,14,0.0
12235,18,Sep,2019,15,0.0
12236,18,Sep,2019,16,9.847216790686925
12237,18,Sep,2019,17,38.215442806714535
12238,18,Sep,2019,18,41.69279045223601
12239,18,Sep,2019,19,32.53868813796343
12240,18,Sep,2019,20,32.15019878764865
12241,18,Sep,2019,21,27.871220477262284
12242,18,Sep,2019,22,19.92644333847902
12243,18,Sep,2019,23,16.093129818458905
12244,19,Sep,2019,0,7.554562609023659
12245,19,Sep,2019,1,4.003645029239768
12246,19,Sep,2019,2,12.555973905883082
12247,19,Sep,2019,3,14.434001927450247
12248,19,Sep,2019,4,2.1045000000000007
12249,19,Sep,2019,5,0.0
12250,19,Sep,2019,6,0.0
12251,19,Sep,2019,7,0.0
12252,19,Sep,2019,8,0.0
12253,19,Sep,2019,9,0.0
12254,19,Sep,2019,10,0.0
12255,19,Sep,2019,11,0.0
12256,19,Sep,2019,12,0.0
12257,19,Sep,2019,13,0.0
12258,19,Sep,2019,14,1.9397083333333347
12259,19,Sep,2019,15,1.6412916666666675
12260,19,Sep,2019,16,5.182772332508815
12261,19,Sep,2019,17,46.21667268040753
12262,19,Sep,2019,18,66.13494706643928
12263,19,Sep,2019,19,62.505915488741046
12264,19,Sep,2019,20,33.90348031467123
12265,19,Sep,2019,21,27.194026261679017
12266,19,Sep,2019,22,13.334654777370456
12267,19,Sep,2019,23,6.436523717697055
12268,20,Sep,2019,0,17.863292920613997
12269,20,Sep,2019,1,10.29661605728068
12270,20,Sep,2019,2,3.303933989520053
12271,20,Sep,2019,3,0.3217808219178079
12272,20,Sep,2019,4,4.199089041095891
12273,20,Sep,2019,5,4.183000000000001
12274,20,Sep,2019,6,0.0
12275,20,Sep,2019,7,0.0
12276,20,Sep,2019,8,0.0
12277,20,Sep,2019,9,0.0
12278,20,Sep,2019,10,0.0
12279,20,Sep,2019,11,0.0
12280,20,Sep,2019,12,0.0
12281,20,Sep,2019,13,0.0
12282,20,Sep,2019,14,0.0
12283,20,Sep,2019,15,0.0
12284,20,Sep,2019,16,6.525936401308958
12285,20,Sep,2019,17,39.56224889603066
12286,20,Sep,2019,18,65.32767988947398
12287,20,Sep,2019,19,54.18250318110136
12288,20,Sep,2019,20,40.24682664890726
12289,20,Sep,2019,21,36.94257085545209
12290,20,Sep,2019,22,30.48211213453805
12291,20,Sep,2019,23,23.869409162759208
12292,21,Sep,2019,0,6.972215339233043
12293,21,Sep,2019,1,5.63993510324484
12294,21,Sep,2019,2,6.09633068187967
12295,21,Sep,2019,3,12.618248757372667
12296,21,Sep,2019,4,6.452523364485986
12297,21,Sep,2019,5,6.129897196261686
12298,21,Sep,2019,6,0.0
12299,21,Sep,2019,7,5.085116279069764
12300,21,Sep,2019,8,5.867441860465112
12301,21,Sep,2019,9,5.867441860465112
12302,21,Sep,2019,10,0.0
12303,21,Sep,2019,11,0.0
12304,21,Sep,2019,12,0.0
12305,21,Sep,2019,13,0.0
12306,21,Sep,2019,14,0.0
12307,21,Sep,2019,15,0.0
12308,21,Sep,2019,16,2.0457586206896545
12309,21,Sep,2019,17,2.295241379310344
12310,21,Sep,2019,18,0.0
12311,21,Sep,2019,19,0.0
12312,21,Sep,2019,20,1.4480266666666668
12313,21,Sep,2019,21,6.683199999999993
12314,21,Sep,2019,22,6.683199999999993
12315,21,Sep,2019,23,4.082422890855458
12316,22,Sep,2019,0,14.084863137303643
12317,22,Sep,2019,1,10.918862502383014
12318,22,Sep,2019,2,3.7503916449086168
12319,22,Sep,2019,3,0.0
12320,22,Sep,2019,4,0.0
12321,22,Sep,2019,5,0.0
12322,22,Sep,2019,6,0.0
12323,22,Sep,2019,7,0.0
12324,22,Sep,2019,8,0.0
12325,22,Sep,2019,9,0.0
12326,22,Sep,2019,10,0.0
12327,22,Sep,2019,11,0.0
12328,22,Sep,2019,12,0.0
12329,22,Sep,2019,13,0.0
12330,22,Sep,2019,14,0.0
12331,22,Sep,2019,15,0.0
12332,22,Sep,2019,16,0.0
12333,22,Sep,2019,17,4.4119366603618
12334,22,Sep,2019,18,7.231709572077528
12335,22,Sep,2019,19,8.96756704980842
12336,22,Sep,2019,20,13.245924268646055
12337,22,Sep,2019,21,12.152920980762868
12338,22,Sep,2019,22,6.810821363904636
12339,22,Sep,2019,23,8.450002819843334
12340,23,Sep,2019,0,14.314104128966216
12341,23,Sep,2019,1,0.2857485822306238
12342,23,Sep,2019,2,0.0
12343,23,Sep,2019,3,0.0
12344,23,Sep,2019,4,0.0
12345,23,Sep,2019,5,0.0
12346,23,Sep,2019,6,0.0
12347,23,Sep,2019,7,0.0
12348,23,Sep,2019,8,0.0
12349,23,Sep,2019,9,0.0
12350,23,Sep,2019,10,0.0
12351,23,Sep,2019,11,0.0
12352,23,Sep,2019,12,0.0
12353,23,Sep,2019,13,0.0
12354,23,Sep,2019,14,0.0
12355,23,Sep,2019,15,0.0
12356,23,Sep,2019,16,12.982271513966477
12357,23,Sep,2019,17,51.59816022626367
12358,23,Sep,2019,18,61.27466680341436
12359,23,Sep,2019,19,60.17483605454904
12360,23,Sep,2019,20,60.70700998333973
12361,23,Sep,2019,21,67.0152685639499
12362,23,Sep,2019,22,43.51718941358177
12363,23,Sep,2019,23,25.747744729738198
12364,24,Sep,2019,0,1.6952266903764364
12365,24,Sep,2019,1,6.981740049132604
12366,24,Sep,2019,2,13.655047081266478
12367,24,Sep,2019,3,9.898292413488427
12368,24,Sep,2019,4,4.464632399199312
12369,24,Sep,2019,5,2.1199479553903355
12370,24,Sep,2019,6,0.0
12371,24,Sep,2019,7,0.0
12372,24,Sep,2019,8,0.0
12373,24,Sep,2019,9,0.0
12374,24,Sep,2019,10,0.0
12375,24,Sep,2019,11,0.0
12376,24,Sep,2019,12,0.0
12377,24,Sep,2019,13,0.0
12378,24,Sep,2019,14,0.0
12379,24,Sep,2019,15,0.4189472734182026
12380,24,Sep,2019,16,12.886143803713344
12381,24,Sep,2019,17,29.95049168778498
12382,24,Sep,2019,18,42.03570550535666
12383,24,Sep,2019,19,47.83151369543587
12384,24,Sep,2019,20,26.786144890067874
12385,24,Sep,2019,21,13.007550332519832
12386,24,Sep,2019,22,6.913813827012435
12387,24,Sep,2019,23,8.693802395837295
12388,25,Sep,2019,0,14.43568245386088
12389,25,Sep,2019,1,8.858787368008056
12390,25,Sep,2019,2,4.807430742441668
12391,25,Sep,2019,3,6.441853904262936
12392,25,Sep,2019,4,10.047436098705099
12393,25,Sep,2019,5,6.597691307520511
12394,25,Sep,2019,6,0.3302447869446966
12395,25,Sep,2019,7,0.3302447869446966
12396,25,Sep,2019,8,0.3302447869446966
12397,25,Sep,2019,9,0.3302447869446966
12398,25,Sep,2019,10,0.3302447869446966
12399,25,Sep,2019,11,0.3302447869446966
12400,25,Sep,2019,12,0.3302447869446966
12401,25,Sep,2019,13,0.3302447869446966
12402,25,Sep,2019,14,0.3302447869446966
12403,25,Sep,2019,15,0.3302447869446966
12404,25,Sep,2019,16,7.081849056525807
12405,25,Sep,2019,17,31.279980541161343
12406,25,Sep,2019,18,40.651838345684844
12407,25,Sep,2019,19,44.93974803156152
12408,25,Sep,2019,20,21.88629174609345
12409,25,Sep,2019,21,26.364702998563647
12410,25,Sep,2019,22,22.550041818254307
12411,25,Sep,2019,23,16.145217717908967
12412,26,Sep,2019,0,11.528953203287452
12413,26,Sep,2019,1,12.26584973768259
12414,26,Sep,2019,2,15.275893994592545
12415,26,Sep,2019,3,19.291260576496214
12416,26,Sep,2019,4,5.90165755581458
12417,26,Sep,2019,5,3.38278745644599
12418,26,Sep,2019,6,8.003123920618096
12419,26,Sep,2019,7,1.2291304347826084
12420,26,Sep,2019,8,0.0
12421,26,Sep,2019,9,0.0
12422,26,Sep,2019,10,0.0
12423,26,Sep,2019,11,0.0
12424,26,Sep,2019,12,0.0
12425,26,Sep,2019,13,0.0
12426,26,Sep,2019,14,0.0
12427,26,Sep,2019,15,0.047506426735218515
12428,26,Sep,2019,16,10.044759291137739
12429,26,Sep,2019,17,43.51546808324888
12430,26,Sep,2019,18,47.906232882871564
12431,26,Sep,2019,19,49.41090410806865
12432,26,Sep,2019,20,41.678902814791414
12433,26,Sep,2019,21,26.022667194619583
12434,26,Sep,2019,22,22.496927458476982
12435,26,Sep,2019,23,15.398974860329933
12436,27,Sep,2019,0,18.079060216231255
12437,27,Sep,2019,1,13.626003267859332
12438,27,Sep,2019,2,12.096396360752006
12439,27,Sep,2019,3,5.327237213260925
12440,27,Sep,2019,4,7.492892556527482
12441,27,Sep,2019,5,9.407723881828687
12442,27,Sep,2019,6,4.044836670179138
12443,27,Sep,2019,7,3.0166153846153865
12444,27,Sep,2019,8,0.0
12445,27,Sep,2019,9,0.0
12446,27,Sep,2019,10,0.0
12447,27,Sep,2019,11,0.0
12448,27,Sep,2019,12,0.0
12449,27,Sep,2019,13,0.0
12450,27,Sep,2019,14,0.0
12451,27,Sep,2019,15,0.916294964028777
12452,27,Sep,2019,16,15.351136951856546
12453,27,Sep,2019,17,25.60244409974764
12454,27,Sep,2019,18,30.05719046048225
